relative_path,name,type,depth,size_bytes,modified_time,suffix
outputs/ib0a_prune/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_activity_osm_matched_pruned_map.html,juansi_waterfall_fitcsv_20260503_activity_osm_matched_pruned_map.html,file,4,253261,2026-05-23 17:14:50,.html
outputs/ib0a_prune/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_activity_osm_matched_pruned_summary.csv,juansi_waterfall_fitcsv_20260503_activity_osm_matched_pruned_summary.csv,file,4,4502,2026-05-23 17:14:49,.csv
outputs/ib0a_prune/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_activity_osm_matched_with_prune_flag.geojson,juansi_waterfall_fitcsv_20260503_activity_osm_matched_with_prune_flag.geojson,file,4,196859,2026-05-23 17:14:49,.geojson
outputs/ib0b_mainline/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_mainline.geojson,juansi_waterfall_fitcsv_20260503_mainline.geojson,file,4,109157,2026-05-23 17:15:09,.geojson
outputs/ib0b_mainline/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_mainline_debug_segments_ib0_matched.csv,juansi_waterfall_fitcsv_20260503_mainline_debug_segments_ib0_matched.csv,file,4,15878,2026-05-23 16:57:41,.csv
outputs/ib0b_mainline/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_mainline_debug_segments_ib0a_pruned.csv,juansi_waterfall_fitcsv_20260503_mainline_debug_segments_ib0a_pruned.csv,file,4,15878,2026-05-23 17:15:09,.csv
outputs/ib0b_mainline/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_mainline_ib0_matched.geojson,juansi_waterfall_fitcsv_20260503_mainline_ib0_matched.geojson,file,4,77797,2026-05-23 16:57:41,.geojson
outputs/ib0b_mainline/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_mainline_ib0a_pruned.geojson,juansi_waterfall_fitcsv_20260503_mainline_ib0a_pruned.geojson,file,4,109169,2026-05-23 17:15:09,.geojson
outputs/ib0b_mainline/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_mainline_map.html,juansi_waterfall_fitcsv_20260503_mainline_map.html,file,4,638467,2026-05-23 17:15:09,.html
outputs/ib0b_mainline/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_mainline_map_ib0_matched.html,juansi_waterfall_fitcsv_20260503_mainline_map_ib0_matched.html,file,4,586022,2026-05-23 16:57:41,.html
outputs/ib0b_mainline/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_mainline_map_ib0a_pruned.html,juansi_waterfall_fitcsv_20260503_mainline_map_ib0a_pruned.html,file,4,637760,2026-05-23 17:15:09,.html
outputs/ib0b_mainline/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_mainline_ordered_path.geojson,juansi_waterfall_fitcsv_20260503_mainline_ordered_path.geojson,file,4,15487,2026-05-23 17:15:09,.geojson
outputs/ib0b_mainline/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_mainline_ordered_path_ib0_matched.geojson,juansi_waterfall_fitcsv_20260503_mainline_ordered_path_ib0_matched.geojson,file,4,15499,2026-05-23 16:57:41,.geojson
outputs/ib0b_mainline/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_mainline_ordered_path_ib0a_pruned.geojson,juansi_waterfall_fitcsv_20260503_mainline_ordered_path_ib0a_pruned.geojson,file,4,15499,2026-05-23 17:15:09,.geojson
outputs/ib0b_mainline/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_mainline_summary_ib0_matched.csv,juansi_waterfall_fitcsv_20260503_mainline_summary_ib0_matched.csv,file,4,1669,2026-05-23 16:57:41,.csv
outputs/ib0b_mainline/juansi_waterfall_fitcsv_20260503/juansi_waterfall_fitcsv_20260503_mainline_summary_ib0a_pruned.csv,juansi_waterfall_fitcsv_20260503_mainline_summary_ib0a_pruned.csv,file,4,1669,2026-05-23 17:15:09,.csv
outputs/ib0b_mainline/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_debug_segments_ib0_candidates.csv,qixing_lengshuikeng_main_peak_20260523_mainline_debug_segments_ib0_candidates.csv,file,4,16374,2026-05-29 00:30:12,.csv
outputs/ib0b_mainline/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_debug_segments_ib0_matched.csv,qixing_lengshuikeng_main_peak_20260523_mainline_debug_segments_ib0_matched.csv,file,4,12170,2026-05-26 11:35:29,.csv
outputs/ib0b_mainline/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_ib0_candidates.geojson,qixing_lengshuikeng_main_peak_20260523_mainline_ib0_candidates.geojson,file,4,66227,2026-05-29 00:30:12,.geojson
outputs/ib0b_mainline/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_ib0_matched.geojson,qixing_lengshuikeng_main_peak_20260523_mainline_ib0_matched.geojson,file,4,59340,2026-05-26 11:35:29,.geojson
outputs/ib0b_mainline/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_map_ib0_candidates.html,qixing_lengshuikeng_main_peak_20260523_mainline_map_ib0_candidates.html,file,4,308638,2026-05-29 00:30:12,.html
outputs/ib0b_mainline/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_map_ib0_matched.html,qixing_lengshuikeng_main_peak_20260523_mainline_map_ib0_matched.html,file,4,365408,2026-05-26 11:35:29,.html
outputs/ib0b_mainline/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_ordered_path_ib0_candidates.geojson,qixing_lengshuikeng_main_peak_20260523_mainline_ordered_path_ib0_candidates.geojson,file,4,31323,2026-05-29 00:30:12,.geojson
outputs/ib0b_mainline/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_ordered_path_ib0_matched.geojson,qixing_lengshuikeng_main_peak_20260523_mainline_ordered_path_ib0_matched.geojson,file,4,31486,2026-05-26 11:35:29,.geojson
outputs/ib0b_mainline/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_required_way_qa_ib0_candidates.csv,qixing_lengshuikeng_main_peak_20260523_mainline_required_way_qa_ib0_candidates.csv,file,4,551,2026-05-29 00:30:12,.csv
outputs/ib0b_mainline/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_required_way_qa_ib0_candidates.txt,qixing_lengshuikeng_main_peak_20260523_mainline_required_way_qa_ib0_candidates.txt,file,4,869,2026-05-29 00:30:12,.txt
outputs/ib0b_mainline/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_summary_ib0_candidates.csv,qixing_lengshuikeng_main_peak_20260523_mainline_summary_ib0_candidates.csv,file,4,2609,2026-05-29 00:30:12,.csv
outputs/ib0b_mainline/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_summary_ib0_matched.csv,qixing_lengshuikeng_main_peak_20260523_mainline_summary_ib0_matched.csv,file,4,1823,2026-05-26 11:35:29,.csv
outputs/ib0b_mainline/qixing_xiaoyoukeng_main_peak_20260315/qixing_xiaoyoukeng_main_peak_20260315_mainline_debug_segments_ib0_matched.csv,qixing_xiaoyoukeng_main_peak_20260315_mainline_debug_segments_ib0_matched.csv,file,4,11161,2026-05-26 11:35:21,.csv
outputs/ib0b_mainline/qixing_xiaoyoukeng_main_peak_20260315/qixing_xiaoyoukeng_main_peak_20260315_mainline_ib0_matched.geojson,qixing_xiaoyoukeng_main_peak_20260315_mainline_ib0_matched.geojson,file,4,54096,2026-05-26 11:35:21,.geojson
outputs/ib0b_mainline/qixing_xiaoyoukeng_main_peak_20260315/qixing_xiaoyoukeng_main_peak_20260315_mainline_map_ib0_matched.html,qixing_xiaoyoukeng_main_peak_20260315_mainline_map_ib0_matched.html,file,4,336728,2026-05-26 11:35:21,.html
outputs/ib0b_mainline/qixing_xiaoyoukeng_main_peak_20260315/qixing_xiaoyoukeng_main_peak_20260315_mainline_ordered_path_ib0_matched.geojson,qixing_xiaoyoukeng_main_peak_20260315_mainline_ordered_path_ib0_matched.geojson,file,4,21508,2026-05-26 11:35:21,.geojson
outputs/ib0b_mainline/qixing_xiaoyoukeng_main_peak_20260315/qixing_xiaoyoukeng_main_peak_20260315_mainline_summary_ib0_matched.csv,qixing_xiaoyoukeng_main_peak_20260315_mainline_summary_ib0_matched.csv,file,4,1779,2026-05-26 11:35:21,.csv
outputs/ib0b_mainline/zhonghua_ust_jiuwufeng_roundtrip_biji/zhonghua_ust_jiuwufeng_roundtrip_biji_mainline.geojson,zhonghua_ust_jiuwufeng_roundtrip_biji_mainline.geojson,file,4,88890,2026-05-27 05:14:56,.geojson
outputs/ib0b_mainline/zhonghua_ust_jiuwufeng_roundtrip_biji/zhonghua_ust_jiuwufeng_roundtrip_biji_mainline_debug_segments_ib0_matched.csv,zhonghua_ust_jiuwufeng_roundtrip_biji_mainline_debug_segments_ib0_matched.csv,file,4,22819,2026-05-27 05:14:56,.csv
outputs/ib0b_mainline/zhonghua_ust_jiuwufeng_roundtrip_biji/zhonghua_ust_jiuwufeng_roundtrip_biji_mainline_ib0_matched.geojson,zhonghua_ust_jiuwufeng_roundtrip_biji_mainline_ib0_matched.geojson,file,4,88890,2026-05-27 05:14:56,.geojson
outputs/ib0b_mainline/zhonghua_ust_jiuwufeng_roundtrip_biji/zhonghua_ust_jiuwufeng_roundtrip_biji_mainline_map_ib0_matched.html,zhonghua_ust_jiuwufeng_roundtrip_biji_mainline_map_ib0_matched.html,file,4,457671,2026-05-27 05:14:56,.html
outputs/ib0b_mainline/zhonghua_ust_jiuwufeng_roundtrip_biji/zhonghua_ust_jiuwufeng_roundtrip_biji_mainline_ordered_path.geojson,zhonghua_ust_jiuwufeng_roundtrip_biji_mainline_ordered_path.geojson,file,4,28734,2026-05-27 05:14:56,.geojson
outputs/ib0b_mainline/zhonghua_ust_jiuwufeng_roundtrip_biji/zhonghua_ust_jiuwufeng_roundtrip_biji_mainline_ordered_path_ib0_matched.geojson,zhonghua_ust_jiuwufeng_roundtrip_biji_mainline_ordered_path_ib0_matched.geojson,file,4,28734,2026-05-27 05:14:56,.geojson
outputs/ib0b_mainline/zhonghua_ust_jiuwufeng_roundtrip_biji/zhonghua_ust_jiuwufeng_roundtrip_biji_mainline_summary_ib0_matched.csv,zhonghua_ust_jiuwufeng_roundtrip_biji_mainline_summary_ib0_matched.csv,file,4,1866,2026-05-27 05:14:56,.csv
outputs/ib0b_mainline_control_point_constrained/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_debug_segments_ib0_matched.csv,qixing_lengshuikeng_main_peak_20260523_mainline_debug_segments_ib0_matched.csv,file,4,15769,2026-05-28 22:58:51,.csv
outputs/ib0b_mainline_control_point_constrained/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_ib0_matched.geojson,qixing_lengshuikeng_main_peak_20260523_mainline_ib0_matched.geojson,file,4,63933,2026-05-28 22:58:51,.geojson
outputs/ib0b_mainline_control_point_constrained/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_map_ib0_matched.html,qixing_lengshuikeng_main_peak_20260523_mainline_map_ib0_matched.html,file,4,272636,2026-05-28 22:58:51,.html
outputs/ib0b_mainline_control_point_constrained/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_ordered_path_ib0_matched.geojson,qixing_lengshuikeng_main_peak_20260523_mainline_ordered_path_ib0_matched.geojson,file,4,29381,2026-05-28 22:58:51,.geojson
outputs/ib0b_mainline_control_point_constrained/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_required_way_qa_ib0_matched.csv,qixing_lengshuikeng_main_peak_20260523_mainline_required_way_qa_ib0_matched.csv,file,4,549,2026-05-28 22:58:51,.csv
outputs/ib0b_mainline_control_point_constrained/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_required_way_qa_ib0_matched.txt,qixing_lengshuikeng_main_peak_20260523_mainline_required_way_qa_ib0_matched.txt,file,4,875,2026-05-28 22:58:51,.txt
outputs/ib0b_mainline_control_point_constrained/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_summary_ib0_matched.csv,qixing_lengshuikeng_main_peak_20260523_mainline_summary_ib0_matched.csv,file,4,2592,2026-05-28 22:58:51,.csv
outputs/ib0b_mainline_control_point_constrained_v1_1/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_debug_segments_ib0_candidates.csv,qixing_lengshuikeng_main_peak_20260523_mainline_debug_segments_ib0_candidates.csv,file,4,15849,2026-05-28 23:13:00,.csv
outputs/ib0b_mainline_control_point_constrained_v1_1/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_ib0_candidates.geojson,qixing_lengshuikeng_main_peak_20260523_mainline_ib0_candidates.geojson,file,4,64016,2026-05-28 23:13:00,.geojson
outputs/ib0b_mainline_control_point_constrained_v1_1/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_map_ib0_candidates.html,qixing_lengshuikeng_main_peak_20260523_mainline_map_ib0_candidates.html,file,4,306001,2026-05-28 23:13:00,.html
outputs/ib0b_mainline_control_point_constrained_v1_1/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_ordered_path_ib0_candidates.geojson,qixing_lengshuikeng_main_peak_20260523_mainline_ordered_path_ib0_candidates.geojson,file,4,29387,2026-05-28 23:20:03,.geojson
outputs/ib0b_mainline_control_point_constrained_v1_1/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_required_way_qa_ib0_candidates.csv,qixing_lengshuikeng_main_peak_20260523_mainline_required_way_qa_ib0_candidates.csv,file,4,549,2026-05-28 23:20:03,.csv
outputs/ib0b_mainline_control_point_constrained_v1_1/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_required_way_qa_ib0_candidates.txt,qixing_lengshuikeng_main_peak_20260523_mainline_required_way_qa_ib0_candidates.txt,file,4,872,2026-05-28 23:20:03,.txt
outputs/ib0b_mainline_control_point_constrained_v1_1/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_summary_ib0_candidates.csv,qixing_lengshuikeng_main_peak_20260523_mainline_summary_ib0_candidates.csv,file,4,2618,2026-05-28 23:13:00,.csv
outputs/ib0b_mainline_forced_required_way_test/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_debug_segments_ib0_candidates.csv,qixing_lengshuikeng_main_peak_20260523_mainline_debug_segments_ib0_candidates.csv,file,4,16374,2026-05-28 23:52:21,.csv
outputs/ib0b_mainline_forced_required_way_test/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_ib0_candidates.geojson,qixing_lengshuikeng_main_peak_20260523_mainline_ib0_candidates.geojson,file,4,66227,2026-05-28 23:52:21,.geojson
outputs/ib0b_mainline_forced_required_way_test/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_map_ib0_candidates.html,qixing_lengshuikeng_main_peak_20260523_mainline_map_ib0_candidates.html,file,4,308638,2026-05-28 23:52:21,.html
outputs/ib0b_mainline_forced_required_way_test/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_ordered_path_ib0_candidates.geojson,qixing_lengshuikeng_main_peak_20260523_mainline_ordered_path_ib0_candidates.geojson,file,4,31323,2026-05-28 23:52:21,.geojson
outputs/ib0b_mainline_forced_required_way_test/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_required_way_qa_ib0_candidates.csv,qixing_lengshuikeng_main_peak_20260523_mainline_required_way_qa_ib0_candidates.csv,file,4,551,2026-05-28 23:52:21,.csv
outputs/ib0b_mainline_forced_required_way_test/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_required_way_qa_ib0_candidates.txt,qixing_lengshuikeng_main_peak_20260523_mainline_required_way_qa_ib0_candidates.txt,file,4,869,2026-05-28 23:52:21,.txt
outputs/ib0b_mainline_forced_required_way_test/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_summary_ib0_candidates.csv,qixing_lengshuikeng_main_peak_20260523_mainline_summary_ib0_candidates.csv,file,4,2709,2026-05-28 23:52:21,.csv
outputs/ib0b_mainline_required_way_qa/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_debug_segments_ib0_matched.csv,qixing_lengshuikeng_main_peak_20260523_mainline_debug_segments_ib0_matched.csv,file,4,12412,2026-05-28 22:26:31,.csv
outputs/ib0b_mainline_required_way_qa/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_ib0_matched.geojson,qixing_lengshuikeng_main_peak_20260523_mainline_ib0_matched.geojson,file,4,60207,2026-05-28 22:26:31,.geojson
outputs/ib0b_mainline_required_way_qa/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_map_ib0_matched.html,qixing_lengshuikeng_main_peak_20260523_mainline_map_ib0_matched.html,file,4,365519,2026-05-28 22:26:31,.html
outputs/ib0b_mainline_required_way_qa/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_ordered_path_ib0_matched.geojson,qixing_lengshuikeng_main_peak_20260523_mainline_ordered_path_ib0_matched.geojson,file,4,31488,2026-05-28 22:26:31,.geojson
outputs/ib0b_mainline_required_way_qa/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_required_way_qa_ib0_matched.csv,qixing_lengshuikeng_main_peak_20260523_mainline_required_way_qa_ib0_matched.csv,file,4,546,2026-05-28 22:26:31,.csv
outputs/ib0b_mainline_required_way_qa/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_required_way_qa_ib0_matched.txt,qixing_lengshuikeng_main_peak_20260523_mainline_required_way_qa_ib0_matched.txt,file,4,864,2026-05-28 22:26:31,.txt
outputs/ib0b_mainline_required_way_qa/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_summary_ib0_matched.csv,qixing_lengshuikeng_main_peak_20260523_mainline_summary_ib0_matched.csv,file,4,2376,2026-05-28 22:26:31,.csv
outputs/ib0b_mainline_v1_1/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_debug_segments_ib0_matched.csv,qixing_lengshuikeng_main_peak_20260523_mainline_debug_segments_ib0_matched.csv,file,4,11795,2026-05-27 07:08:44,.csv
outputs/ib0b_mainline_v1_1/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_ib0_matched.geojson,qixing_lengshuikeng_main_peak_20260523_mainline_ib0_matched.geojson,file,4,59094,2026-05-27 07:08:44,.geojson
outputs/ib0b_mainline_v1_1/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_map_ib0_matched.html,qixing_lengshuikeng_main_peak_20260523_mainline_map_ib0_matched.html,file,4,365454,2026-05-27 07:08:44,.html
outputs/ib0b_mainline_v1_1/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_ordered_path_ib0_matched.geojson,qixing_lengshuikeng_main_peak_20260523_mainline_ordered_path_ib0_matched.geojson,file,4,31473,2026-05-27 07:08:44,.geojson
outputs/ib0b_mainline_v1_1/qixing_lengshuikeng_main_peak_20260523/qixing_lengshuikeng_main_peak_20260523_mainline_summary_ib0_matched.csv,qixing_lengshuikeng_main_peak_20260523_mainline_summary_ib0_matched.csv,file,4,1835,2026-05-27 07:08:44,.csv
outputs/ib0b_mainline_v1_1/qixing_xiaoyoukeng_main_peak_20260315/qixing_xiaoyoukeng_main_peak_20260315_mainline_debug_segments_ib0_matched.csv,qixing_xiaoyoukeng_main_peak_20260315_mainline_debug_segments_ib0_matched.csv,file,4,10871,2026-05-27 06:57:23,.csv
outputs/ib0b_mainline_v1_1/qixing_xiaoyoukeng_main_peak_20260315/qixing_xiaoyoukeng_main_peak_20260315_mainline_ib0_matched.geojson,qixing_xiaoyoukeng_main_peak_20260315_mainline_ib0_matched.geojson,file,4,53921,2026-05-27 06:57:23,.geojson
outputs/ib0b_mainline_v1_1/qixing_xiaoyoukeng_main_peak_20260315/qixing_xiaoyoukeng_main_peak_20260315_mainline_map_ib0_matched.html,qixing_xiaoyoukeng_main_peak_20260315_mainline_map_ib0_matched.html,file,4,337108,2026-05-27 06:57:23,.html
outputs/ib0b_mainline_v1_1/qixing_xiaoyoukeng_main_peak_20260315/qixing_xiaoyoukeng_main_peak_20260315_mainline_ordered_path_ib0_matched.geojson,qixing_xiaoyoukeng_main_peak_20260315_mainline_ordered_path_ib0_matched.geojson,file,4,21498,2026-05-27 06:57:23,.geojson
outputs/ib0b_mainline_v1_1/qixing_xiaoyoukeng_main_peak_20260315/qixing_xiaoyoukeng_main_peak_20260315_mainline_summary_ib0_matched.csv,qixing_xiaoyoukeng_main_peak_20260315_mainline_summary_ib0_matched.csv,file,4,1794,2026-05-27 06:57:23,.csv
outputs/ib0b_output/qixing_xiaoyoukeng_roundtrip_joyhike/qixing_xiaoyoukeng_roundtrip_joyhike_mainline.geojson,qixing_xiaoyoukeng_roundtrip_joyhike_mainline.geojson,file,4,41247,2026-05-12 00:06:28,.geojson
outputs/ib0b_output/qixing_xiaoyoukeng_roundtrip_joyhike/qixing_xiaoyoukeng_roundtrip_joyhike_mainline_debug_segments_ib0a_pruned.csv,qixing_xiaoyoukeng_roundtrip_joyhike_mainline_debug_segments_ib0a_pruned.csv,file,4,5697,2026-05-12 00:06:28,.csv
